order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC08390,2018-04-25,11:43:05,Breakfast,NS,"[('Eggs', 10), ('Cereal', 7), ('Pancake', 5), ('Coffee', 6)]",533.25,-37.8190265,144.9525854,0,9.308,13.874637300000002
ORDI08754,2018-07-07,14:05:04,Lunch,NS,"[('Chicken', 4), ('Fries', 9), ('Burger', 2)]",298.0,-37.814250799999996,144.9861537,0,8.703,16.035477
ORDA04162,2018-09-18,16:37:10,Dinner,BK,"[('Salmon', 7), ('Fish&Chips', 10), ('Shrimp', 6)]",961.0,-37.8173222,145.0040415,0,4.364,11.0851539
ORDB03772,2018-07-09,14:15:12,Lunch,TP,"[('Chicken', 8), ('Salad', 9), ('Fries', 9), ('Steak', 10)]",968.8,-37.801584999999996,144.9970287,0,11.562000000000001,14.542635199999998
ORDK08493,2018-06-10,13:14:21,Lunch,BK,"[('Steak', 1), ('Fries', 8), ('Burger', 9), ('Chicken', 4)]",548.0,-37.8149256,144.9451166,0,9.148,17.550974399999998
ORDB03728,2018-12-24,19:49:51,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 9), ('Pasta', 6)]",779.0,-37.8185006,145.0026771,0,10.860999999999999,14.4374837
ORDA06445,2018-12-06,19:19:26,Dinner,BK,"[('Fish&Chips', 8), ('Shrimp', 2), ('Salmon', 8)]",716.0,-37.810651899999996,145.01599869999998,0,4.301,10.746303
ORDJ07416,2018-05-29,12:54:05,Lunch,TP,"[('Salad', 10), ('Burger', 3), ('Fries', 9), ('Steak', 9)]",778.0,-37.8028589,145.005085,0,12.155999999999999,14.6497024
ORDI06049,2018-04-02,10:52:23,Breakfast,NS,"[('Pancake', 10), ('Eggs', 5)]",352.5,-37.8151363,144.9521833,0,8.767000000000001,13.6853039
ORDC01536,2018-06-21,13:34:38,Lunch,NS,"[('Chicken', 7), ('Burger', 1)]",255.0,-37.8139265,145.00785459999997,0,10.468,15.533311600000001
ORDI08090,2018-06-19,13:34:38,Lunch,NS,"[('Chicken', 7), ('Fries', 4)]",272.0,-37.8252603,145.0004236,0,10.665999999999999,16.287342000000002
ORDA06548,2018-12-01,18:59:09,Dinner,BK,"[('Salmon', 2), ('Pasta', 3), ('Fish&Chips', 6), ('Shrimp', 4)]",590.5,-37.800479100000004,145.01000259999998,0,4.584,14.0634424
ORDB05269,2018-03-20,10:32:06,Breakfast,TP,"[('Eggs', 4), ('Pancake', 3), ('Coffee', 10), ('Cereal', 1)]",256.75,-37.8089284,144.95758500000002,0,8.962,11.9903502
ORDJ00755,2018-10-25,17:48:10,Dinner,TP,"[('Salmon', 8), ('Shrimp', 6)]",652.0,-37.8201236,144.9659657,0,7.369,12.1600725
ORDX09678,2018-02-18,09:31:16,Breakfast,BK,"[('Pancake', 1), ('Eggs', 1), ('Cereal', 6)]",172.25,-37.8076352,144.94438200000002,0,9.279,16.1163904
ORDB00373,2018-05-18,12:33:48,Lunch,TP,"[('Chicken', 1), ('Fries', 1), ('Burger', 5)]",199.0,-37.8131241,144.96940700000002,0,8.457,11.8019705
ORDA01864,2018-03-01,09:51:32,Breakfast,BK,"[('Pancake', 6), ('Coffee', 8), ('Cereal', 9), ('Eggs', 6)]",526.5,-37.8002885,144.9975638,0,5.454,9.697752699999999
ORDB01453,2018-10-06,17:07:36,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 6), ('Shrimp', 7)]",683.0,-37.823136600000005,144.9783733,0,8.288,14.0698861
ORDA04016,2018-02-10,09:10:59,Breakfast,BK,"[('Eggs', 4), ('Coffee', 7), ('Pancake', 4), ('Cereal', 7)]",384.5,-37.804305,144.9717556,0,7.0489999999999995,14.861085800000001
ORDC03844,2018-11-03,18:08:27,Dinner,NS,"[('Fish&Chips', 8), ('Salmon', 3), ('Pasta', 5), ('Shrimp', 10)]",1080.5,-37.8176644,144.9705281,0,8.715,16.1956344
ORDJ05462,2018-04-26,11:43:05,Breakfast,TP,"[('Coffee', 5), ('Cereal', 8), ('Eggs', 4)]",293.5,-37.8200389,144.968701,0,7.605,10.751883900000001
ORDJ07533,2018-06-28,13:54:55,Lunch,TP,"[('Fries', 9), ('Chicken', 2), ('Salad', 9)]",326.8,-37.8165987,144.9331971,0,11.485999999999999,14.189074599999998
ORDI09837,2018-04-20,11:32:57,Breakfast,NS,"[('Eggs', 9), ('Cereal', 1)]",219.0,-37.817526799999996,144.96855290000002,0,8.722000000000001,13.3139383
ORDI04088,2018-08-31,15:56:37,Lunch,NS,"[('Burger', 10), ('Fries', 5), ('Salad', 1), ('Chicken', 9)]",675.2,-37.803631200000005,144.96235819999998,0,7.142,12.9830938
ORDK04821,2018-09-24,16:47:19,Dinner,BK,"[('Shrimp', 1), ('Salmon', 9)]",423.0,-37.8044436,144.97633340000002,0,6.667999999999999,13.5228616
ORDC04074,2018-10-03,17:07:36,Dinner,NS,"[('Pasta', 3), ('Fish&Chips', 9)]",397.5,-37.8088924,144.9566061,0,7.986000000000001,13.858885699999998
ORDA02216,2018-04-22,11:32:57,Breakfast,BK,"[('Pancake', 10), ('Eggs', 5)]",352.5,-37.81886110000001,144.9532927,0,8.797,15.790677599999999
ORDX08224,2018-11-21,18:49:00,Dinner,BK,"[('Shrimp', 7), ('Pasta', 2), ('Salmon', 2), ('Fish&Chips', 9)]",830.0,-37.80244879999999,144.9566083,0,8.201,15.4471259
ORDB02290,2018-06-02,13:04:13,Lunch,TP,"[('Chicken', 2), ('Fries', 5), ('Salad', 8), ('Steak', 8), ('Burger', 6)]",807.6,-37.8021195,144.9825183,0,10.374,15.2847068
ORDA00596,2018-12-14,19:29:34,Dinner,BK,"[('Shrimp', 5), ('Fish&Chips', 7)]",515.0,-37.8212718,144.9612196,0,8.216000000000001,15.209402599999999
ORDB07763,2018-09-03,16:06:45,Dinner,TP,"[('Pasta', 4), ('Shrimp', 7)]",488.0,-37.81453629999999,144.935423,0,10.657,14.5120952
ORDX02735,2018-08-14,15:26:11,Lunch,BK,"[('Chicken', 10), ('Burger', 1), ('Steak', 10)]",801.0,-37.80350670000001,144.954176,0,8.317,14.1576488
ORDI10140,2018-08-27,15:56:37,Lunch,NS,"[('Burger', 7), ('Steak', 10), ('Salad', 4)]",735.8,-37.815161700000004,144.9714535,0,7.816,13.4633843
ORDC09557,2018-03-29,10:52:23,Breakfast,NS,"[('Coffee', 6), ('Cereal', 2), ('Eggs', 3)]",153.0,-37.81177879999999,144.9957427,0,9.258,14.401259900000001
ORDZ09380,2018-10-13,17:27:53,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 5)]",607.0,-37.8115781,144.94596719999998,0,9.017999999999999,17.4207065
ORDY06289,2018-07-07,14:05:04,Lunch,TP,"[('Fries', 2), ('Burger', 8), ('Chicken', 10)]",592.0,-37.814250799999996,144.9861537,0,9.559,13.946152800000002
ORDB00155,2018-08-24,15:46:28,Lunch,TP,"[('Salad', 4), ('Fries', 8), ('Burger', 1), ('Chicken', 10), ('Steak', 8)]",875.8,-37.8205187,144.9511189,0,8.648,11.956002999999999
ORDX10201,2018-03-17,10:21:58,Breakfast,BK,"[('Pancake', 1), ('Eggs', 5), ('Coffee', 7)]",186.75,-37.81879910000001,144.95732560000002,0,8.426,15.5386457
ORDC05032,2018-12-20,19:39:43,Dinner,NS,"[('Fish&Chips', 6), ('Shrimp', 10)]",750.0,-37.8132457,144.9334457,0,8.958,14.920616800000001
ORDA10414,2018-04-24,11:43:05,Breakfast,BK,"[('Cereal', 5), ('Pancake', 7), ('Coffee', 10), ('Eggs', 4)]",437.75,-37.819175,144.95316269999998,0,8.821,13.6562085
ORDA00556,2018-05-16,12:23:39,Lunch,BK,"[('Fries', 3), ('Burger', 3)]",129.0,-37.812521600000004,144.9651806,0,7.459,13.127120600000001
ORDA08180,2018-06-10,13:14:21,Lunch,BK,"[('Salad', 2), ('Chicken', 3)]",130.4,-37.8214578,144.98387580000002,0,6.521,14.637675699999999
ORDJ00105,2018-05-27,12:43:56,Lunch,TP,"[('Salad', 1), ('Fries', 1), ('Chicken', 1), ('Burger', 2), ('Steak', 9)]",528.2,-37.8205659,145.01441069999998,0,11.914000000000001,16.6576838
ORDY07896,2018-03-31,10:52:23,Breakfast,TP,"[('Cereal', 2), ('Pancake', 1)]",66.25,-37.807125,144.95825980000004,0,9.052,13.9880853
ORDI08866,2018-04-27,11:53:14,Breakfast,NS,"[('Cereal', 10), ('Pancake', 2), ('Coffee', 7)]",311.0,-37.811034,144.9649253,0,7.582000000000001,12.8126609
ORDB00395,2018-08-08,15:16:03,Lunch,TP,"[('Salad', 7), ('Steak', 5)]",345.4,-37.8010339,144.9631536,0,9.707,13.0296237
ORDC03545,2018-04-23,11:43:05,Breakfast,NS,"[('Pancake', 2), ('Eggs', 9)]",246.5,-37.8187631,144.95340359999997,0,9.218,14.804089000000001
ORDA08595,2018-06-07,13:14:21,Lunch,BK,"[('Chicken', 10), ('Burger', 10), ('Steak', 1)]",675.0,-37.8038574,144.94913,0,8.845,14.698229000000001
ORDC03658,2018-06-03,13:04:13,Lunch,NS,"[('Chicken', 6), ('Burger', 4), ('Salad', 10), ('Fries', 8), ('Steak', 7)]",899.0,-37.8168724,144.9699267,0,8.117,15.635314800000002
ORDC11008,2018-11-08,18:18:35,Dinner,NS,"[('Salmon', 4), ('Shrimp', 3), ('Pasta', 2)]",381.0,-37.8143442,144.9882747,0,8.889,15.276120800000001
ORDI03069,2018-05-15,12:23:39,Lunch,NS,"[('Chicken', 10), ('Steak', 6), ('Fries', 2), ('Burger', 6), ('Salad', 8)]",937.6,-37.824549499999996,144.95293830000003,0,10.007,15.314354000000002
ORDC05277,2018-06-28,13:54:55,Lunch,NS,"[('Salad', 7), ('Fries', 2)]",144.4,-37.82462460000001,144.98885249999998,0,9.651,15.1492987
ORDK08052,2018-01-10,08:10:08,Breakfast,BK,"[('Cereal', 3), ('Pancake', 5)]",184.25,-37.8069753,144.9569695,1,8.259,10.22072595
ORDC00765,2018-05-11,12:13:31,Lunch,NS,"[('Fries', 8), ('Chicken', 1), ('Steak', 5), ('Salad', 6), ('Burger', 5)]",611.2,-37.8106304,145.0055534,0,9.965,15.7559795
ORDX10362,2018-10-02,17:07:36,Dinner,BK,"[('Shrimp', 4), ('Salmon', 6), ('Fish&Chips', 4)]",602.0,-37.8023828,144.9633268,0,7.822,14.446882
ORDK01522,2018-05-12,12:13:31,Lunch,BK,"[('Fries', 4), ('Burger', 4)]",172.0,-37.8030895,144.9620835,0,7.831,15.897905499999998
ORDY07416,2018-05-01,11:53:14,Breakfast,TP,"[('Eggs', 8), ('Cereal', 6)]",302.0,-37.804360700000004,144.9706485,0,9.917,12.20284
ORDC05567,2018-07-23,14:45:38,Lunch,NS,"[('Steak', 8), ('Chicken', 3), ('Salad', 4), ('Burger', 3), ('Fries', 1)]",629.8,-37.82510070000001,145.0134021,0,11.815,17.3004552
ORDI03713,2018-10-11,17:17:44,Dinner,NS,"[('Pasta', 1), ('Shrimp', 8), ('Salmon', 2)]",541.5,-37.8115747,144.9529382,0,8.453,14.7067677
ORDZ08820,2018-06-19,13:34:38,Lunch,NS,"[('Fries', 8), ('Chicken', 4)]",224.0,-37.8240055,145.0020524,0,10.788,16.865001100000004
ORDB07757,2018-03-26,10:42:15,Breakfast,TP,"[('Eggs', 10), ('Pancake', 8), ('Cereal', 3), ('Coffee', 5)]",514.5,-37.805533700000005,144.9736039,0,9.516,12.5126665
ORDC10378,2018-09-18,16:37:10,Dinner,NS,"[('Fish&Chips', 9), ('Shrimp', 9), ('Pasta', 1), ('Salmon', 5)]",1033.5,-37.815718,145.0028708,0,10.238999999999999,16.0274777
ORDJ04017,2018-01-30,08:50:42,Breakfast,TP,"[('Coffee', 3), ('Pancake', 3), ('Eggs', 6), ('Cereal', 8)]",395.25,-37.806189200000006,144.92946659999998,0,11.288,13.384514499999998
ORDY03988,2018-05-01,11:53:14,Breakfast,TP,"[('Pancake', 10), ('Coffee', 3), ('Eggs', 2)]",309.0,-37.8093631,144.9499094,0,9.511000000000001,12.638322800000001
ORDY10572,2018-11-08,18:18:35,Dinner,TP,"[('Fish&Chips', 2), ('Pasta', 10), ('Salmon', 8), ('Shrimp', 7)]",1051.0,-37.815505200000004,144.96628169999997,0,7.976,12.2537912
ORDY01519,2018-12-13,19:29:34,Dinner,TP,"[('Fish&Chips', 3), ('Pasta', 3)]",187.5,-37.8154247,144.99154030000003,0,10.047,14.0083301
ORDI09310,2018-01-23,08:40:33,Breakfast,NS,"[('Coffee', 6), ('Eggs', 10)]",265.0,-37.8190756,144.95407350000002,0,9.196,13.919380300000002
ORDK05190,2018-02-27,09:51:32,Breakfast,BK,"[('Eggs', 5), ('Cereal', 5), ('Coffee', 2)]",230.0,-37.8098661,144.976295,0,6.547999999999999,11.267807800000002
ORDC05910,2018-02-10,09:10:59,Breakfast,NS,"[('Eggs', 2), ('Pancake', 4)]",141.0,-37.8045551,144.9717143,0,6.939,13.848448499999998
ORDC00201,2018-05-11,12:13:31,Lunch,NS,"[('Fries', 2), ('Burger', 2), ('Steak', 10), ('Salad', 7)]",656.4,-37.8263639,144.9518351,0,10.121,15.004142300000002
ORDA11066,2018-02-24,09:41:24,Breakfast,BK,"[('Coffee', 6), ('Eggs', 8), ('Pancake', 8)]",415.0,-37.799875,144.9459571,0,9.263,16.962984
ORDC06796,2018-09-19,16:37:10,Dinner,NS,"[('Salmon', 5), ('Pasta', 8), ('Shrimp', 10), ('Fish&Chips', 10)]",1315.0,-37.81955,144.97234939999998,0,9.558,15.175564600000001
ORDA02073,2018-03-31,10:52:23,Breakfast,BK,"[('Coffee', 9), ('Eggs', 6), ('Cereal', 4), ('Pancake', 8)]",477.5,-37.824711,144.9456551,0,9.709,17.5187245
ORDZ10469,2018-08-23,15:46:28,Lunch,NS,"[('Chicken', 2), ('Fries', 9), ('Steak', 3), ('Burger', 4)]",431.0,-37.82313,144.98849850000002,0,9.441,14.9149312
ORDY09569,2018-04-05,11:02:32,Breakfast,TP,"[('Pancake', 3), ('Cereal', 4), ('Eggs', 9)]",354.75,-37.8182266,144.9651144,0,7.525,10.5560419
ORDB06130,2018-10-11,17:17:44,Dinner,TP,"[('Shrimp', 9), ('Fish&Chips', 7), ('Salmon', 7), ('Pasta', 7)]",1210.5,-37.8126695,144.9315696,0,11.629000000000001,15.092414100000001
ORDY09728,2018-09-15,16:27:02,Dinner,TP,"[('Pasta', 5), ('Fish&Chips', 6)]",347.5,-37.800968100000006,145.00359619999998,0,12.154000000000002,17.234785199999997
ORDZ02196,2018-09-08,16:16:54,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 10)]",680.0,-37.8229191,144.9553496,0,9.568999999999999,18.2912049
ORDY06749,2018-06-28,13:54:55,Lunch,TP,"[('Burger', 2), ('Fries', 9), ('Salad', 4), ('Chicken', 4)]",366.8,-37.8119404,144.956533,0,8.623,12.104517199999998
ORDY01277,2018-10-06,17:07:36,Dinner,TP,"[('Fish&Chips', 6), ('Shrimp', 4), ('Salmon', 2), ('Pasta', 7)]",700.5,-37.799787,144.95796140000002,0,10.021,15.4900313
ORDI04640,2018-08-06,15:05:54,Lunch,NS,"[('Salad', 3), ('Steak', 10), ('Chicken', 1), ('Burger', 3)]",626.6,-37.8156484,144.9543811,0,8.722999999999999,13.852712599999998
ORDY09666,2018-02-21,09:41:24,Breakfast,TP,"[('Pancake', 10), ('Coffee', 3), ('Cereal', 5)]",370.0,-37.8032806,144.9970679,0,11.402999999999999,13.0265968
ORDK02664,2018-12-06,19:19:26,Dinner,BK,"[('Salmon', 6), ('Fish&Chips', 8)]",526.0,-37.824245399999995,144.98839640000003,0,6.419,13.232398199999999
ORDJ02663,2018-08-16,15:26:11,Lunch,TP,"[('Steak', 8), ('Salad', 4), ('Chicken', 6), ('Fries', 8)]",716.8,-37.8105845,145.0006459,0,11.095999999999998,14.3537668
ORDC06209,2018-10-02,17:07:36,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 7), ('Salmon', 8)]",590.5,-37.8233067,144.97020969999997,0,8.982999999999999,15.166295499999999
ORDX04659,2018-11-19,18:38:52,Dinner,BK,"[('Pasta', 10), ('Salmon', 2)]",357.0,-37.8188033,145.00730269999997,0,4.206,10.808021499999999
ORDX03939,2018-06-27,13:44:47,Lunch,BK,"[('Burger', 8), ('Salad', 9), ('Fries', 6)]",474.8,-37.8088155,144.9490734,0,8.876,14.403960699999999
ORDI08880,2018-10-25,17:48:10,Dinner,NS,"[('Shrimp', 5), ('Fish&Chips', 7)]",515.0,-37.7994183,144.9547368,0,7.518,13.332981
ORDY01924,2018-10-20,17:38:01,Dinner,TP,"[('Pasta', 8), ('Shrimp', 6), ('Fish&Chips', 7)]",789.0,-37.820241700000004,144.9687,0,7.621,13.3082946
ORDY00589,2018-11-16,18:38:52,Dinner,TP,"[('Pasta', 4), ('Salmon', 2)]",192.0,-37.822348999999996,144.9394121,0,9.597999999999999,13.8009876
ORDB09905,2018-09-22,16:47:19,Dinner,TP,"[('Salmon', 7), ('Fish&Chips', 5)]",462.0,-37.804491999999996,144.9478087,0,9.846,14.952793400000001
ORDY02758,2018-12-13,19:29:34,Dinner,TP,"[('Fish&Chips', 8), ('Pasta', 10)]",555.0,-37.8188847,144.96769799999998,0,7.599,12.064751800000002
ORDK04643,2018-03-27,10:42:15,Breakfast,BK,"[('Coffee', 7), ('Pancake', 6)]",198.0,-37.8091936,144.97306569999998,0,6.627000000000001,16.739883149999994
ORDB09728,2018-01-28,08:50:42,Breakfast,TP,"[('Coffee', 4), ('Cereal', 2), ('Eggs', 6)]",204.0,-37.8238298,144.94348169999998,0,9.198,13.048379800000001
ORDK03036,2018-02-01,09:00:50,Breakfast,BK,"[('Pancake', 4), ('Cereal', 8), ('Coffee', 6)]",310.0,-37.8253215,144.98883519999998,0,6.48,5.41739955
ORDB05929,2018-03-07,10:01:41,Breakfast,TP,"[('Cereal', 10), ('Coffee', 6), ('Eggs', 7), ('Pancake', 5)]",530.25,-37.8233696,144.9847968,0,8.907,11.1416669
ORDA05548,2018-09-07,16:16:54,Dinner,BK,"[('Fish&Chips', 8), ('Salmon', 10)]",690.0,-37.8215333,144.9779585,0,7.127999999999999,13.9098171
ORDI05745,2018-01-23,08:40:33,Breakfast,NS,"[('Cereal', 8), ('Pancake', 3)]",240.75,-37.8020929,144.9795497,0,6.971,11.754631100000001
ORDA05890,2018-04-17,11:32:57,Breakfast,BK,"[('Pancake', 6), ('Coffee', 1), ('Eggs', 5)]",263.0,-37.8136622,144.9742548,0,6.787000000000001,11.3216768
ORDZ05435,2018-04-14,11:22:49,Breakfast,NS,"[('Pancake', 3), ('Coffee', 7), ('Eggs', 2)]",169.25,-37.8057185,144.9449095,0,8.927,15.8237125
ORDC10954,2018-12-05,19:09:17,Dinner,NS,"[('Pasta', 3), ('Shrimp', 6), ('Fish&Chips', 3), ('Salmon', 5)]",716.5,-37.819441499999996,144.9541739,0,9.236,15.129275699999999
ORDZ06754,2018-05-22,12:33:48,Lunch,NS,"[('Steak', 5), ('Fries', 3), ('Salad', 8), ('Burger', 2), ('Chicken', 1)]",492.6,-37.806894,144.94503,0,9.113999999999999,14.3725996
ORDX10572,2018-11-08,18:18:35,Dinner,BK,"[('Pasta', 10), ('Fish&Chips', 7), ('Salmon', 10)]",930.0,-37.799115,144.9600818,0,8.399,15.593597099999998
ORDA09998,2018-10-10,17:17:44,Dinner,BK,"[('Fish&Chips', 3), ('Salmon', 5)]",310.0,-37.8124178,144.9536146,0,8.521,15.3053701
ORDZ10473,2018-03-12,10:11:49,Breakfast,NS,"[('Eggs', 1), ('Cereal', 6), ('Coffee', 8)]",208.0,-37.8207774,144.981726,0,9.675,14.5984677
ORDC01097,2018-06-28,13:54:55,Lunch,NS,"[('Chicken', 6), ('Burger', 9), ('Salad', 10), ('Steak', 5)]",868.0,-37.8120344,144.9492301,0,8.798,14.114862900000002
ORDA02206,2018-04-12,11:22:49,Breakfast,BK,"[('Eggs', 6), ('Pancake', 7), ('Coffee', 5)]",339.25,-37.8135033,144.96178989999999,0,7.787999999999999,12.248647300000002
ORDB08396,2018-10-22,17:48:10,Dinner,TP,"[('Pasta', 7), ('Shrimp', 7), ('Fish&Chips', 8)]",850.5,-37.81333660000001,144.9384564,0,10.325999999999999,14.5750948
ORDJ02826,2018-11-23,18:49:00,Dinner,TP,"[('Salmon', 9), ('Fish&Chips', 3)]",474.0,-37.795314399999995,144.99374550000002,0,11.902999999999999,15.754366099999999
ORDC09356,2018-11-01,18:08:27,Dinner,NS,"[('Shrimp', 4), ('Salmon', 8), ('Pasta', 5)]",681.5,-37.8244809,144.9594236,0,10.033,15.324097199999997
ORDA07510,2018-02-07,09:10:59,Breakfast,BK,"[('Coffee', 3), ('Eggs', 6), ('Pancake', 8)]",348.5,-37.815866299999996,144.92163630000002,0,11.745999999999999,8.3767641
ORDY02748,2018-10-03,17:07:36,Dinner,TP,"[('Salmon', 5), ('Shrimp', 9), ('Fish&Chips', 2), ('Pasta', 9)]",1008.5,-37.8121457,144.95188180000002,0,9.141,13.416316
ORDB07158,2018-09-21,16:37:10,Dinner,TP,"[('Shrimp', 9), ('Salmon', 4), ('Fish&Chips', 3)]",755.0,-37.809426200000004,144.9288648,0,11.218,15.474326800000002
ORDY06874,2018-08-13,15:26:11,Lunch,TP,"[('Burger', 5), ('Salad', 10)]",327.0,-37.8241879,144.96963269999998,0,8.096,11.204930699999998
ORDI09421,2018-10-21,17:38:01,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 6), ('Pasta', 7)]",473.5,-37.8197918,144.991792,0,9.625,17.6700247
ORDZ03560,2018-10-22,17:48:10,Dinner,NS,"[('Salmon', 8), ('Shrimp', 6), ('Fish&Chips', 2), ('Pasta', 3)]",804.5,-37.8191411,144.9650716,0,8.721,15.1172343
ORDI00471,2018-07-26,14:45:38,Lunch,NS,"[('Salad', 8), ('Fries', 6)]",209.6,-37.8000106,144.96848799999998,0,6.397,10.9758668
ORDC02267,2018-02-28,09:51:32,Breakfast,NS,"[('Eggs', 6), ('Pancake', 4)]",229.0,-37.8209326,144.9987362,0,10.241,15.451270800000001
ORDJ07638,2018-02-27,09:51:32,Breakfast,TP,"[('Eggs', 1), ('Coffee', 3)]",44.5,-37.814085399999996,144.94885580000002,0,9.508,11.418102699999999
ORDA09727,2018-03-25,10:42:15,Breakfast,BK,"[('Eggs', 3), ('Pancake', 4), ('Cereal', 10)]",373.0,-37.8093784,144.9729283,0,6.659,13.882219000000001
ORDZ04914,2018-10-19,17:38:01,Dinner,NS,"[('Shrimp', 2), ('Fish&Chips', 1)]",143.0,-37.81808770000001,144.96688659999998,0,8.417,14.3839128
ORDZ02690,2018-11-21,18:49:00,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 8), ('Pasta', 8), ('Salmon', 7)]",1219.0,-37.8127511,144.9643878,0,7.803999999999999,13.8913117
ORDK08627,2018-03-29,10:52:23,Breakfast,BK,"[('Pancake', 8), ('Eggs', 5), ('Cereal', 4)]",388.0,-37.8018895,144.9572637,0,8.187999999999999,12.864109599999999
ORDC00312,2018-04-09,11:12:40,Breakfast,NS,"[('Eggs', 10), ('Coffee', 5), ('Cereal', 1), ('Pancake', 4)]",375.5,-37.823707899999995,144.9917149,0,9.83,15.0968157
ORDA06429,2018-03-01,09:51:32,Breakfast,BK,"[('Pancake', 5), ('Eggs', 8), ('Coffee', 10)]",372.25,-37.82090770000001,144.96812409999998,0,7.893,12.5252316
ORDB05547,2018-03-28,10:52:23,Breakfast,TP,"[('Cereal', 1), ('Coffee', 7), ('Eggs', 3)]",139.5,-37.8161066,144.972531,0,8.211,10.9197035
ORDX01278,2018-12-12,19:29:34,Dinner,BK,"[('Salmon', 9), ('Fish&Chips', 7), ('Pasta', 4)]",724.0,-37.820344,144.9574615,0,8.362,15.223078099999999
ORDZ05051,2018-11-16,18:28:43,Dinner,NS,"[('Shrimp', 6), ('Pasta', 7), ('Fish&Chips', 1)]",551.5,-37.8121328,144.978011,0,7.9510000000000005,13.939034900000001
ORDA02371,2018-05-24,12:43:56,Lunch,BK,"[('Salad', 9), ('Burger', 7)]",371.8,-37.8255311,144.9516784,0,9.289,15.3138503
ORDX04650,2018-11-01,18:08:27,Dinner,BK,"[('Salmon', 8), ('Pasta', 10), ('Fish&Chips', 8), ('Shrimp', 6)]",1207.0,-37.823832,144.981317,0,6.981,14.148536600000002
ORDJ02599,2018-12-02,19:09:17,Dinner,TP,"[('Salmon', 4), ('Shrimp', 3), ('Fish&Chips', 5), ('Pasta', 4)]",611.0,-37.820919700000005,144.9578977,0,7.935,13.729100099999998
ORDX07041,2018-07-11,14:15:12,Lunch,BK,"[('Fries', 8), ('Salad', 3), ('Steak', 10), ('Burger', 9)]",876.6,-37.81518320000001,144.9713804,0,7.04,12.9097742
ORDY05996,2018-07-19,14:35:29,Lunch,TP,"[('Steak', 8), ('Fries', 9)]",468.0,-37.816937,144.9898112,0,9.74,12.771882699999999
ORDC00333,2018-09-28,16:57:27,Dinner,NS,"[('Shrimp', 9), ('Pasta', 5), ('Fish&Chips', 10)]",973.5,-37.8006633,144.943074,0,8.691,14.9692856
ORDB09983,2018-02-23,09:41:24,Breakfast,TP,"[('Pancake', 6), ('Cereal', 1), ('Eggs', 2), ('Coffee', 2)]",225.5,-37.823708,144.9672747,0,7.841,15.59632305
ORDK03271,2018-01-26,08:50:42,Breakfast,BK,"[('Cereal', 3), ('Coffee', 4)]",93.0,-37.82412,144.9889671,0,6.343,10.9419293
ORDJ03522,2018-02-28,09:51:32,Breakfast,TP,"[('Pancake', 2), ('Coffee', 8), ('Cereal', 5)]",213.5,-37.8209326,144.9987362,0,10.464,12.8583943
ORDJ02588,2018-12-18,19:39:43,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 4)]",461.0,-37.8007702,144.95991750000002,0,9.639,13.5523178
ORDK01212,2018-08-30,15:56:37,Lunch,BK,"[('Salad', 1), ('Steak', 8), ('Chicken', 3)]",473.2,-37.808326799999996,144.97693769999998,0,6.187,11.470013
ORDC01024,2018-10-02,17:07:36,Dinner,NS,"[('Fish&Chips', 10), ('Salmon', 9), ('Pasta', 2)]",774.0,-37.8019634,144.9633802,0,6.888,12.5997117
ORDX02608,2018-06-19,13:34:38,Lunch,BK,"[('Burger', 3), ('Fries', 4), ('Chicken', 3), ('Steak', 7)]",552.0,-37.826124,145.0063321,0,5.007,11.042282199999999
ORDA10154,2018-02-08,09:10:59,Breakfast,BK,"[('Coffee', 2), ('Pancake', 4)]",112.0,-37.8224318,144.97902919999999,0,7.0520000000000005,12.0677972
ORDA03928,2018-06-23,13:44:47,Lunch,BK,"[('Fries', 3), ('Burger', 7), ('Chicken', 8)]",509.0,-37.8036911,144.99204640000002,0,5.447,14.162977800000002
ORDZ01328,2018-01-19,08:30:25,Breakfast,NS,"[('Eggs', 1), ('Coffee', 6), ('Cereal', 7), ('Pancake', 7)]",383.75,-37.8054787,144.931166,0,10.28,15.0763279
ORDZ08887,2018-03-13,10:21:58,Breakfast,NS,"[('Eggs', 4), ('Cereal', 5), ('Pancake', 9)]",411.25,-37.810212299999996,144.9807122,0,7.905,13.227503699999998
ORDI06724,2018-09-11,16:16:54,Dinner,NS,"[('Fish&Chips', 2), ('Salmon', 4)]",234.0,-37.7995359,144.9899753,0,8.064,14.0804535
ORDZ08050,2018-10-05,17:07:36,Dinner,NS,"[('Fish&Chips', 9), ('Pasta', 9)]",562.5,-37.813076,144.9709301,0,7.545,13.054590699999999
